2459215.507500000, A.D. 2021-Jan-01 00:10:48.0000,  1.969608953587008E-01,  1.236565831525255E+04,  4.232663848294173E+01,  1.592440679955869E-01,  2.387791662750863E+02,  2.459215408744059E+06,  1.893087530941805E-02,  1.615279459832630E+02,  1.673090110944316E+02,  1.539857554107036E+04,  1.843149276688816E+04,  1.901655333501146E+04,
2459215.508000000, A.D. 2021-Jan-01 00:11:31.2000,  1.969629734813959E-01,  1.236560337731504E+04,  4.232655332689255E+01,  1.590547070045607E-01,  2.387789423881097E+02,  2.459215408744042E+06,  1.893092798371649E-02,  1.623462384187457E+02,  1.678754532038186E+02,  1.539854697724646E+04,  1.843149057717788E+04,  1.901650042246504E+04,
2459215.508500000, A.D. 2021-Jan-01 00:12:14.4000,  1.969650717953671E-01,  1.236554822981264E+04,  4.232646835896537E+01,  1.588628659545679E-01,  2.387787382754179E+02,  2.459215408744040E+06,  1.893098042578789E-02,  1.631645104192946E+02,  1.684413041156266E+02,  1.539851853948449E+04,  1.843148884915634E+04,  1.901644774348854E+04,
2459215.509000000, A.D. 2021-Jan-01 00:12:57.6000,  1.969671884144396E-01,  1.236549290516952E+04,  4.232638360776660E+01,  1.586685552672492E-01,  2.387785539963779E+02,  2.459215408744052E+06,  1.893103262786938E-02,  1.639827619285081E+02,  1.690065909117318E+02,  1.539849023199224E+04,  1.843148755881496E+04,  1.901639530587596E+04,
2459215.509500000, A.D. 2021-Jan-01 00:13:40.8000,  1.969693214559702E-01,  1.236543743570066E+04,  4.232629910169863E+01,  1.584717858262585E-01,  2.387783895953507E+02,  2.459215408744077E+06,  1.893108458232323E-02,  1.648009929052457E+02,  1.695713406005095E+02,  1.539846205890958E+04,  1.843148668211851E+04,  1.901634311729543E+04,
2459215.510000000, A.D. 2021-Jan-01 00:14:24.0000,  1.969714690418013E-01,  1.236538185360157E+04,  4.232621486896294E+01,  1.582725689715233E-01,  2.387782451018083E+02,  2.459215408744117E+06,  1.893113628162675E-02,  1.656192033235464E+02,  1.701355801210867E+02,  1.539843402431394E+04,  1.843148619502631E+04,  1.901629118529937E+04,
2459215.510500000, A.D. 2021-Jan-01 00:15:07.2000,  1.969736292992015E-01,  1.236532619093814E+04,  4.232613093756314E+01,  1.580709164941121E-01,  2.387781205304497E+02,  2.459215408744170E+06,  1.893118771836227E-02,  1.664373931724838E+02,  1.706993363475436E+02,  1.539840613222572E+04,  1.843148607351330E+04,  1.901623951733460E+04,
2459215.511000000, A.D. 2021-Jan-01 00:15:50.4000,  1.969758003617930E-01,  1.236527047963659E+04,  4.232604733530810E+01,  1.578668406311994E-01,  2.387780158813200E+02,  2.459215408744237E+06,  1.893123888520752E-02,  1.672555624560627E+02,  1.712626360931343E+02,  1.539837838661353E+04,  1.843148629359046E+04,  1.901618812075191E+04,
2459215.511500000, A.D. 2021-Jan-01 00:16:33.6000,  1.969779803704604E-01,  1.236521475147377E+04,  4.232596408981502E+01,  1.576603540617338E-01,  2.387779311399270E+02,  2.459215408744318E+06,  1.893128977492579E-02,  1.680737111931014E+02,  1.718255061144901E+02,  1.539835079139953E+04,  1.843148683132528E+04,  1.901613700281607E+04,
2459215.512000000, A.D. 2021-Jan-01 00:17:16.8000,  1.969801674742545E-01,  1.236515903806725E+04,  4.232588122851237E+01,  1.574514699020107E-01,  2.387778662773624E+02,  2.459215408744413E+06,  1.893134038035662E-02,  1.688918394170943E+02,  1.723879731158018E+02,  1.539832335046446E+04,  1.843148766286168E+04,  1.901608617071511E+04,
2459215.512500000, A.D. 2021-Jan-01 00:18:00.0000,  1.969823598312777E-01,  1.236510337086593E+04,  4.232579877864306E+01,  1.572402017023341E-01,  2.387778212504197E+02,  2.459215408744522E+06,  1.893139069440623E-02,  1.697099471761113E+02,  1.729500637530182E+02,  1.539829606765288E+04,  1.843148876443982E+04,  1.901603563156991E+04,
2459215.513000000, A.D. 2021-Jan-01 00:18:43.2000,  1.969845556095633E-01,  1.236504778114040E+04,  4.232571676726716E+01,  1.570265634434882E-01,  2.387777960017147E+02,  2.459215408744643E+06,  1.893144071003845E-02,  1.705280345326580E+02,  1.735118046380123E+02,  1.539826894677800E+04,  1.843149011241561E+04,  1.901598539244343E+04,
2459215.513500000, A.D. 2021-Jan-01 00:19:26.4000,  1.969867529879364E-01,  1.236499229997375E+04,  4.232563522126509E+01,  1.568105695336191E-01,  2.387777904598067E+02,  2.459215408744778E+06,  1.893149042026547E-02,  1.713461015636108E+02,  1.740732223427914E+02,  1.539824199162680E+04,  1.843149168327986E+04,  1.901593546034987E+04,
2459215.514000000, A.D. 2021-Jan-01 00:20:09.6000,  1.969889501568736E-01,  1.236493695825221E+04,  4.232555416734022E+01,  1.565922348059749E-01,  2.387778045393188E+02,  2.459215408744927E+06,  1.893153981813886E-02,  1.721641483599092E+02,  1.746343434035339E+02,  1.539821520596484E+04,  1.843149345367746E+04,  1.901588584226379E+04,
2459215.514500000, A.D. 2021-Jan-01 00:20:52.8000,  1.969911453193491E-01,  1.236488178665601E+04,  4.232547363202194E+01,  1.563715745164286E-01,  2.387778381410591E+02,  2.459215408745089E+06,  1.893158889674084E-02,  1.729821750267248E+02,  1.751951943249484E+02,  1.539818859354099E+04,  1.843149540042596E+04,  1.901583654512885E+04,
2459215.515000000, A.D. 2021-Jan-01 00:21:36.0000,  1.969933366916694E-01,  1.236482681565034E+04,  4.232539364166813E+01,  1.561486043415464E-01,  2.387778911521434E+02,  2.459215408745263E+06,  1.893163764917529E-02,  1.738001816831250E+02,  1.757558015842796E+02,  1.539816215809234E+04,  1.843149750053435E+04,  1.901578757586682E+04,
2459215.515500000, A.D. 2021-Jan-01 00:22:19.2000,  1.969955225043047E-01,  1.236477207547631E+04,  4.232531422246811E+01,  1.559233403772675E-01,  2.387779634461170E+02,  2.459215408745451E+06,  1.893168606855927E-02,  1.746181684619989E+02,  1.763161916354891E+02,  1.539813590334880E+04,  1.843149973122129E+04,  1.901573894138615E+04,
2459215.516000000, A.D. 2021-Jan-01 00:23:02.4000,  1.969977010027096E-01,  1.236471759614203E+04,  4.232523540044514E+01,  1.556957991375800E-01,  2.387780548830772E+02,  2.459215408745651E+06,  1.893173414801451E-02,  1.754361355099439E+02,  1.768763909134055E+02,  1.539810983303766E+04,  1.843150206993330E+04,  1.901569064859045E+04,
2459215.516500000, A.D. 2021-Jan-01 00:23:45.6000,  1.969998704481380E-01,  1.236466340741380E+04,  4.232515720145889E+01,  1.554659975537681E-01,  2.387781653097963E+02,  2.459215408745863E+06,  1.893178188065876E-02,  1.762540829871415E+02,  1.774364258378622E+02,  1.539808395088837E+04,  1.843150449436293E+04,  1.901564270438728E+04,
2459215.517000000, A.D. 2021-Jan-01 00:24:28.8000,  1.970020291184533E-01,  1.236460953880717E+04,  4.232507965120809E+01,  1.552339529736924E-01,  2.387782945598464E+02,  2.459215408746088E+06,  1.893182925959780E-02,  1.770720110672271E+02,  1.779963228178278E+02,  1.539805826063678E+04,  1.843150698246638E+04,  1.901559511569608E+04,
2459215.517500000, A.D. 2021-Jan-01 00:25:12.0000,  1.970041753089256E-01,  1.236455601957826E+04,  4.232500277523273E+01,  1.549996831619269E-01,  2.387784424537215E+02,  2.459215408746325E+06,  1.893187627791701E-02,  1.778899199371652E+02,  1.785561082555367E+02,  1.539803276602978E+04,  1.843150951248129E+04,  1.901554788945669E+04,
2459215.518000000, A.D. 2021-Jan-01 00:25:55.2000,  1.970063073330391E-01,  1.236450287871493E+04,  4.232492659891649E+01,  1.547632062998127E-01,  2.387786087989640E+02,  2.459215408746575E+06,  1.893192292867336E-02,  1.787078097971236E+02,  1.791158085506169E+02,  1.539800747082961E+04,  1.843151206294430E+04,  1.901550103263740E+04,
2459215.518500000, A.D. 2021-Jan-01 00:26:38.4000,  1.970084235232699E-01,  1.236445014492826E+04,  4.232485114748890E+01,  1.545245409857513E-01,  2.387787933902886E+02,  2.459215408746836E+06,  1.893196920488721E-02,  1.795256808603451E+02,  1.796754501042135E+02,  1.539798237881834E+04,  1.843151461270843E+04,  1.901545455224316E+04,
2459215.519000000, A.D. 2021-Jan-01 00:27:21.6000,  1.970105222318915E-01,  1.236439784664354E+04,  4.232477644602733E+01,  1.542837062361776E-01,  2.387789960097094E+02,  2.459215628832854E+06,  1.893201509953478E-02,  1.803435333530198E+02,  1.802350593231109E+02,  1.539795749380192E+04,  1.843151714096031E+04,  1.901540845532319E+04,
2459215.519500000, A.D. 2021-Jan-01 00:28:04.8000,  1.970126018317465E-01,  1.236434601199193E+04,  4.232470251945922E+01,  1.540407214869443E-01,  2.387792164266650E+02,  2.459215628832609E+06,  1.893206060553990E-02,  1.811613675141598E+02,  1.807946626238559E+02,  1.539793281961465E+04,  1.843151962723737E+04,  1.901536274897920E+04,
2459215.520000000, A.D. 2021-Jan-01 00:28:48.0000,  1.970146607170363E-01,  1.236429466880154E+04,  4.232462939256378E+01,  1.537956065941632E-01,  2.387794543981472E+02,  2.459215628832380E+06,  1.893210571576659E-02,  1.819791835954556E+02,  1.813542864368663E+02,  1.539790836012323E+04,  1.843152205144493E+04,  1.901531744037291E+04,
2459215.520500000, A.D. 2021-Jan-01 00:29:31.2000,  1.970166973040957E-01,  1.236424384458892E+04,  4.232455708997382E+01,  1.535483818364731E-01,  2.387797096688282E+02,  2.459215628832166E+06,  1.893215042301127E-02,  1.827969818611723E+02,  1.819139572105688E+02,  1.539788411923099E+04,  1.843152439387306E+04,  1.901527253673384E+04,
2459215.521000000, A.D. 2021-Jan-01 00:30:14.4000,  1.970187100321775E-01,  1.236419356655018E+04,  4.232448563617749E+01,  1.532990679169216E-01,  2.387799819711907E+02,  2.459215628831968E+06,  1.893219471999536E-02,  1.836147625879875E+02,  1.824737014154943E+02,  1.539786010088186E+04,  1.843152663521354E+04,  1.901522804536675E+04,
2459215.521500000, A.D. 2021-Jan-01 00:30:57.6000,  1.970206973642181E-01,  1.236414386155259E+04,  4.232441505551968E+01,  1.530476859651239E-01,  2.387802710256568E+02,  2.459215628831784E+06,  1.893223859935762E-02,  1.844325260648879E+02,  1.830335455484170E+02,  1.539783630906457E+04,  1.843152875657655E+04,  1.901518397365935E+04,
2459215.522000000, A.D. 2021-Jan-01 00:31:40.8000,  1.970226577876197E-01,  1.236409475612565E+04,  4.232434537220360E+01,  1.527942575403071E-01,  2.387805765407205E+02,  2.459215628831616E+06,  1.893228205364691E-02,  1.852502725930084E+02,  1.835935161364536E+02,  1.539781274781656E+04,  1.843153073950747E+04,  1.901514032908956E+04,
2459215.522500000, A.D. 2021-Jan-01 00:32:24.0000,  1.970245898150244E-01,  1.236404627645233E+04,  4.232427661029193E+01,  1.525388046339434E-01,  2.387808982130796E+02,  2.459215628831463E+06,  1.893232507531498E-02,  1.860680024855158E+02,  1.841536397411950E+02,  1.539778942122787E+04,  1.843153256600341E+04,  1.901509711923276E+04,
2459215.523000000, A.D. 2021-Jan-01 00:33:07.2000,  1.970264919850855E-01,  1.236399844836042E+04,  4.232420879370807E+01,  1.522813496732080E-01,  2.387812357277697E+02,  2.459215628831325E+06,  1.893236765670910E-02,  1.868857160674724E+02,  1.847139429628264E+02,  1.539776633344517E+04,  1.843153421852993E+04,  1.901505435176916E+04,
2459215.523500000, A.D. 2021-Jan-01 00:33:50.4000,  1.970283628632415E-01,  1.236395129731368E+04,  4.232414194623701E+01,  1.520219155242869E-01,  2.387815887582991E+02,  2.459215628831201E+06,  1.893240979006501E-02,  1.877034136756761E+02,  1.852744524442347E+02,  1.539774348867556E+04,  1.843153568003744E+04,  1.901501203449093E+04,
2459215.524000000, A.D. 2021-Jan-01 00:34:33.6000,  1.970302010424948E-01,  1.236390484840288E+04,  4.232407609152638E+01,  1.517605254962534E-01,  2.387819569667866E+02,  2.459215628831091E+06,  1.893245146749997E-02,  1.885210956585534E+02,  1.858351948751541E+02,  1.539772089119034E+04,  1.843153693397780E+04,  1.901497017530915E+04,
2459215.524500000, A.D. 2021-Jan-01 00:35:16.8000,  1.970320051441841E-01,  1.236385912633700E+04,  4.232401125308695E+01,  1.514972033455456E-01,  2.387823400040997E+02,  2.459215628830995E+06,  1.893249268100577E-02,  1.893387623759875E+02,  1.863961969962714E+02,  1.539769854532882E+04,  1.843153796432065E+04,  1.901492878226087E+04,
2459215.525000000, A.D. 2021-Jan-01 00:36:00.0000,  1.970337738187607E-01,  1.236381415543424E+04,  4.232394745429328E+01,  1.512319732797112E-01,  2.387827375099946E+02,  2.459215628830913E+06,  1.893253342244173E-02,  1.901564141993063E+02,  1.869574856034444E+02,  1.539767645550210E+04,  1.843153875556996E+04,  1.901488786351610E+04,
2459215.525500000, A.D. 2021-Jan-01 00:36:43.2000,  1.970355057465720E-01,  1.236376995961294E+04,  4.232388471838418E+01,  1.509648599624135E-01,  2.387831491132594E+02,  2.459215628830845E+06,  1.893257368352807E-02,  1.909740515107613E+02,  1.875190875515756E+02,  1.539765462619664E+04,  1.843153929278034E+04,  1.901484742738444E+04,
2459215.526000000, A.D. 2021-Jan-01 00:37:26.4000,  1.970371996386416E-01,  1.236372656238241E+04,  4.232382306846274E+01,  1.506958885185875E-01,  2.387835744318591E+02,  2.459215628830791E+06,  1.893261345583933E-02,  1.917916747038472E+02,  1.880810297590675E+02,  1.539763306197790E+04,  1.843153956157339E+04,  1.901480748232179E+04,
2459215.526500000, A.D. 2021-Jan-01 00:38:09.6000,  1.970388542374487E-01,  1.236368398683397E+04,  4.232376252749653E+01,  1.504250845390213E-01,  2.387840130730817E+02,  2.459215628830750E+06,  1.893265273079738E-02,  1.926092841828979E+02,  1.886433392117863E+02,  1.539761176749405E+04,  1.843153954815413E+04,  1.901476803693731E+04,
2459215.527000000, A.D. 2021-Jan-01 00:38:52.8000,  1.970404683177207E-01,  1.236364225563144E+04,  4.232370311831736E+01,  1.501524740864292E-01,  2.387844646336883E+02,  2.459215628830721E+06,  1.893269149966523E-02,  1.934268803629660E+02,  1.892060429672252E+02,  1.539759074747938E+04,  1.843153923932732E+04,  1.901472909999962E+04,
2459215.527500000, A.D. 2021-Jan-01 00:39:36.0000,  1.970420406872179E-01,  1.236360139100198E+04,  4.232364486362100E+01,  1.498780837007072E-01,  2.387849287000659E+02,  2.459215628830705E+06,  1.893272975354046E-02,  1.942444636696837E+02,  1.897691681586612E+02,  1.539757000675785E+04,  1.843153862251371E+04,  1.901469068044344E+04,
2459215.528000000, A.D. 2021-Jan-01 00:40:19.2000,  1.970435701875299E-01,  1.236356141472652E+04,  4.232358778596664E+01,  1.496019404052630E-01,  2.387854048483811E+02,  2.459215628830702E+06,  1.893276748334890E-02,  1.950620345391059E+02,  1.903327419993055E+02,  1.539754955024648E+04,  1.843153768576645E+04,  1.901465278737590E+04,
2459215.528500000, A.D. 2021-Jan-01 00:41:02.4000,  1.970450556948710E-01,  1.236352234813031E+04,  4.232353190777614E+01,  1.493240717131225E-01,  2.387858926447400E+02,  2.459215628830710E+06,  1.893280467983832E-02,  1.958795934175419E+02,  1.908967917864522E+02,  1.539752938295885E+04,  1.843153641778740E+04,  1.901461543008293E+04,
2459215.529000000, A.D. 2021-Jan-01 00:41:45.6000,  1.970464961208777E-01,  1.236348421207331E+04,  4.232347725133319E+01,  1.490445056331906E-01,  2.387863916453489E+02,  2.459215628830731E+06,  1.893284133357230E-02,  1.966971407614019E+02,  1.914613449056439E+02,  1.539750951000835E+04,  1.843153480794338E+04,  1.901457861803536E+04,
2459215.529500000, A.D. 2021-Jan-01 00:42:28.8000,  1.970478904134167E-01,  1.236344702694039E+04,  4.232342383878206E+01,  1.487632706775675E-01,  2.387869013966788E+02,  2.459215628830764E+06,  1.893287743492416E-02,  1.975146770370059E+02,  1.920264288348181E+02,  1.539748993661150E+04,  1.843153284628261E+04,  1.901454236089508E+04,
2459215.530000000, A.D. 2021-Jan-01 00:43:12.0000,  1.970492375573931E-01,  1.236341081263149E+04,  4.232337169212633E+01,  1.484803958678821E-01,  2.387874214356352E+02,  2.459215628830807E+06,  1.893291297407101E-02,  1.983322027204376E+02,  1.925920711484916E+02,  1.539747066809119E+04,  1.843153052355089E+04,  1.901450666852094E+04,
2459215.530500000, A.D. 2021-Jan-01 00:43:55.2000,  1.970505365755598E-01,  1.236337558855179E+04,  4.232332083322721E+01,  1.481959107427970E-01,  2.387879512897300E+02,  2.459215628830861E+06,  1.893294794098779E-02,  1.991497182973544E+02,  1.931582995219219E+02,  1.539745170987990E+04,  1.843152783120801E+04,  1.901447155097484E+04,
2459215.531000000, A.D. 2021-Jan-01 00:44:38.4000,  1.970517865293374E-01,  1.236334137360155E+04,  4.232327128380182E+01,  1.479098453658159E-01,  2.387884904772583E+02,  2.459215628830926E+06,  1.893298232544150E-02,  1.999672242628104E+02,  1.937251417352845E+02,  1.539743306752281E+04,  1.843152476144407E+04,  1.901443701852740E+04,
2459215.531500000, A.D. 2021-Jan-01 00:45:21.6000,  1.970529865196345E-01,  1.236330818616588E+04,  4.232322306542102E+01,  1.476222303322563E-01,  2.387890385074803E+02,  2.459215628831002E+06,  1.893301611698575E-02,  2.007847211210652E+02,  1.942926256778477E+02,  1.539741474668080E+04,  1.843152130719572E+04,  1.901440308166358E+04,
2459215.532000000, A.D. 2021-Jan-01 00:46:04.8000,  1.970541356876770E-01,  1.236327604410461E+04,  4.232317619950724E+01,  1.473330967778508E-01,  2.387895948808060E+02,  2.459215628831088E+06,  1.893304930495488E-02,  2.016022093854086E+02,  1.948607793521667E+02,  1.539739675313359E+04,  1.843151746216258E+04,  1.901436975108843E+04,
2459215.532500000, A.D. 2021-Jan-01 00:46:48.0000,  1.970552332158363E-01,  1.236324496474165E+04,  4.232313070733168E+01,  1.470424763864188E-01,  2.387901590889877E+02,  2.459215628831184E+06,  1.893308187845887E-02,  2.024196895779520E+02,  1.954296308782604E+02,  1.539737909278256E+04,  1.843151322082347E+04,  1.901433703773237E+04,
2459215.533000000, A.D. 2021-Jan-01 00:47:31.2000,  1.970562783284629E-01,  1.236321496485469E+04,  4.232308661001181E+01,  1.467504013985725E-01,  2.387907306153139E+02,  2.459215628831288E+06,  1.893311382637770E-02,  2.032371622294349E+02,  1.959992084978079E+02,  1.539736177165372E+04,  1.843150857845275E+04,  1.901430495275671E+04,
2459215.533500000, A.D. 2021-Jan-01 00:48:14.4000,  1.970572702927315E-01,  1.236318606066432E+04,  4.232304392850794E+01,  1.464569046201856E-01,  2.387913089348125E+02,  2.459215628831403E+06,  1.893314513735646E-02,  2.040546278790183E+02,  1.965695405783418E+02,  1.539734479590046E+04,  1.843150353113661E+04,  1.901427350755866E+04,
2459215.534000000, A.D. 2021-Jan-01 00:48:57.6000,  1.970582084194860E-01,  1.236315826782327E+04,  4.232300268361997E+01,  1.461620194309913E-01,  2.387918935144570E+02,  2.459215628831526E+06,  1.893317579980021E-02,  2.048720870740747E+02,  1.971406556174466E+02,  1.539732817180630E+04,  1.843149807578932E+04,  1.901424271377646E+04,
2459215.534500000, A.D. 2021-Jan-01 00:49:40.8000,  1.970590920640832E-01,  1.236313160140554E+04,  4.232296289598376E+01,  1.458657797939553E-01,  2.387924838133804E+02,  2.459215628831658E+06,  1.893320580186902E-02,  2.056895403699715E+02,  1.977125822469602E+02,  1.539731190578753E+04,  1.843149221016952E+04,  1.901421258329437E+04,
2459215.535000000, A.D. 2021-Jan-01 00:50:24.0000,  1.970599206272548E-01,  1.236310607589523E+04,  4.232292458606707E+01,  1.455682202642685E-01,  2.387930792830941E+02,  2.459215628831798E+06,  1.893323513147335E-02,  2.065069883298333E+02,  1.982853492371668E+02,  1.539729600439581E+04,  1.843148593289640E+04,  1.901418312824732E+04,
2459215.535500000, A.D. 2021-Jan-01 00:51:07.2000,  1.970606935559574E-01,  1.236308170517543E+04,  4.232288777416530E+01,  1.452693759985473E-01,  2.387936793677146E+02,  2.459215628831945E+06,  1.893326377626933E-02,  2.073244315243432E+02,  1.988589855010231E+02,  1.539728047432066E+04,  1.843147924346589E+04,  1.901415436102563E+04,
2459215.536000000, A.D. 2021-Jan-01 00:51:50.4000,  1.970614103442409E-01,  1.236305850251679E+04,  4.232285248039682E+01,  1.449692827650024E-01,  2.387942835041967E+02,  2.459215628832100E+06,  1.893329172365451E-02,  2.081418705314717E+02,  1.994335200983415E+02,  1.539726532239180E+04,  1.843147214226680E+04,  1.901412629427930E+04,
2459215.536500000, A.D. 2021-Jan-01 00:52:33.6000,  1.970620705341118E-01,  1.236303648056611E+04,  4.232281872469819E+01,  1.446679769525003E-01,  2.387948911225736E+02,  2.459215628832262E+06,  1.893331896076348E-02,  2.089593059362512E+02,  2.000089822400095E+02,  1.539725055558150E+04,  1.843146463059690E+04,  1.901409894092245E+04,
2459215.537000000, A.D. 2021-Jan-01 00:53:16.8000,  1.970626737164000E-01,  1.236301565133473E+04,  4.232278652681873E+01,  1.443654955808946E-01,  2.387955016462050E+02,  2.459215628832432E+06,  1.893334547446380E-02,  2.097767383305141E+02,  2.005854012921892E+02,  1.539723618100684E+04,  1.843145671067894E+04,  1.901407231413736E+04,
2459215.537500000, A.D. 2021-Jan-01 00:54:00.0000,  1.970632195316419E-01,  1.236299602618661E+04,  4.232275590631499E+01,  1.440618763111398E-01,  2.387961144920345E+02,  2.459215628832608E+06,  1.893337125135243E-02,  2.105941683126336E+02,  2.011628067805237E+02,  1.539722220593158E+04,  1.843144838567654E+04,  1.901404642737806E+04,
2459215.538000000, A.D. 2021-Jan-01 00:54:43.2000,  1.970637076709382E-01,  1.236297761582680E+04,  4.232272688254469E+01,  1.437571574554204E-01,  2.387967290708518E+02,  2.459215628832789E+06,  1.893339627775161E-02,  2.114115964872680E+02,  2.017412283943497E+02,  1.539720863776844E+04,  1.843143965971009E+04,  1.901402129437450E+04,
2459215.538500000, A.D. 2021-Jan-01 00:55:26.4000,  1.970641378768473E-01,  1.236296043028909E+04,  4.232269947466042E+01,  1.434513779876532E-01,  2.387973447875675E+02,  2.459215628832976E+06,  1.893342053970586E-02,  2.122290234650554E+02,  2.023206959908794E+02,  1.539719548408074E+04,  1.843143053787240E+04,  1.901399692913560E+04,
2459215.539000000, A.D. 2021-Jan-01 00:56:09.6000,  1.970645099442602E-01,  1.236294447892396E+04,  4.232267370160297E+01,  1.431445775538279E-01,  2.387979610414948E+02,  2.459215628833169E+06,  1.893344402297864E-02,  2.130464498623512E+02,  2.029012395994128E+02,  1.539718275258418E+04,  1.843142102624440E+04,  1.901397334595252E+04,
